timestamp,extensionName,eventType,url,tabTitle,context,clipboardText,screenX,screenY,keyboardCommand,selectedText,domPath,version,context.elementType,context.elementId,context.url,context.elementName,context.inputType,context.elementValue,context.className,context.checked,context.x,context.y,context.width,context.height,context.extractions
2024-03-25 10:46:49,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/,Dashboard :: Inventar,,,1079,109,,,,1.0.1,I|button,,,,,,fas fa-search,False,1070.0,105.0,14.0,14.0,[]
2024-03-25 10:46:58,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030,View Asset L1 :: Inventar,,,1287,499,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,486.0,363.0,29.0,[]
2024-03-25 10:47:00,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,718,504,,,,1.0.1,SPAN|textbox,select2-assigned_user_select-container,,,,,select2-selection__rendered needsclick,False,450.0,497.0,304.0,28.0,[]
2024-03-25 10:47:05,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,508,549,,,,1.0.1,INPUT|textbox,,,search,search,,select2-search__field,False,442.0,532.0,320.0,28.0,[]
2024-03-25 10:47:08,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client 3,select2-search__field,False,442.0,532.0,320.0,28.0,[]
2024-03-25 10:47:11,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,670,576,,,,1.0.1,TEXTAREA|generic,note,,note|,,,col-md-6 form-control,False,438.0,549.0,458.0,53.0,[]
2024-03-25 10:47:21,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,0,0,,,,1.0.1,TEXTAREA|generic,note,,note|,,Mousepad slightly dirty,col-md-6 form-control,False,438.0,549.0,458.0,53.0,[]
2024-03-25 10:47:21,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,909,763,,,,1.0.1,BUTTON|button,,,Checkout,,,btn btn-primary pull-right,False,857.0,740.0,99.0,33.0,[]
2024-03-25 10:47:36,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,852,297,,,,1.0.1,DIV|generic,,,,,,fixed-table-toolbar,False,255.0,281.0,1239.0,54.0,[]
2024-03-25 10:48:10,chrome,Activated tab,chrome://newtab/,Neuer Tab,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 10:48:21,chrome,Activated tab,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 10:51:11,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,t1,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 10:51:11,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,1085,110,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,95.0,39.0,33.0,[]
2024-03-25 10:51:16,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10216,View Asset T1 :: Inventar,,,1214,445,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/10216/checkout,Checkout Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,437.0,363.0,29.0,[]
2024-03-25 10:51:18,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10216/checkout,Checkout Asset :: Inventar,,,740,515,,,,1.0.1,SPAN|textbox,select2-assigned_user_select-container,,,,,select2-selection__rendered needsclick,False,450.0,497.0,304.0,28.0,[]
2024-03-25 10:51:23,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/10216/checkout,Checkout Asset :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client 1,select2-search__field,False,442.0,532.0,320.0,28.0,[]
2024-03-25 10:51:30,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10216/checkout,Checkout Asset :: Inventar,,,919,728,,,,1.0.1,BUTTON|button,,,Checkout,,,btn btn-primary pull-right,False,857.0,706.0,99.0,33.0,[]
2024-03-25 10:51:35,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,940,116,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 10:51:38,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,p1,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 10:51:38,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 10:51:41,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10228,View Asset P1 :: Inventar,,,1225,594,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/10228/checkout,Checkout Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,590.0,363.0,29.0,[]
