timestamp,resource,activity,region,walking_speed,step,handling_height
2024-03-25 08:57:06+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:57:07+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:57:08+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:09+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:10+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:11+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:12+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:13+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:14+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:57:15+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:57:16+01:00,A1,Handling,Issue Area,0.0,False,8.5
2024-03-25 08:57:17+01:00,A1,Handling,Issue Area,0.0,False,8.5
2024-03-25 08:57:18+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:57:19+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 08:57:20+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 08:57:21+01:00,A1,Handling,Warehouse Area,0.0,False,9.0
2024-03-25 08:57:22+01:00,A1,Handling,Warehouse Area,0.0,False,9.0
2024-03-25 08:57:23+01:00,A1,Handling,Warehouse Area,0.0,False,9.0
2024-03-25 08:57:24+01:00,A1,Walk,Warehouse Area,1.1666666666666665,False,6.0
2024-03-25 08:57:25+01:00,A1,Walk,Warehouse Area,1.1666666666666665,False,6.0
2024-03-25 08:57:26+01:00,A1,Walk,Warehouse Area,1.1666666666666665,False,6.0
2024-03-25 08:57:27+01:00,A1,Walk,Issue Area,1.1666666666666665,False,6.0
2024-03-25 08:57:28+01:00,A1,Walk,Issue Area,1.1666666666666665,False,6.0
2024-03-25 08:57:29+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:30+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:31+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:32+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:33+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:57:34+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:57:35+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:57:36+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:37+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:38+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:39+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:40+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:57:41+01:00,A1,Handling,Issue Area,0.0,False,7.5
2024-03-25 08:57:42+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:57:43+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:44+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:45+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:46+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:47+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:48+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:49+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:50+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:51+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 08:57:52+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:57:53+01:00,A1,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 08:57:54+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 08:57:55+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 08:57:56+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 08:57:57+01:00,A1,Handling,Warehouse Area,0.0,False,9.0
2024-03-25 08:57:58+01:00,A1,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 08:57:59+01:00,A1,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 08:58:00+01:00,A1,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 08:58:01+01:00,A1,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 08:58:02+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 08:58:03+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 08:58:04+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:58:05+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 08:58:06+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:07+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:08+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:09+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:10+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:11+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:12+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:13+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:14+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:15+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:16+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:17+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:18+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:19+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:20+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 08:58:21+01:00,A1,Handling,Issue Area,0.0,False,8.0
