timestamp,resource,activity,region,walking_speed,step,handling_height
2024-03-25 11:31:32+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:32+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:32+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:32+01:00,C7,Handling,Issue Area,0.0,False,8.0
2024-03-25 11:31:33+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:33+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:33+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:33+01:00,C7,Handling,Issue Area,0.0,False,8.0
2024-03-25 11:31:34+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:34+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:34+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:34+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:35+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:35+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:35+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:35+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:36+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:36+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:36+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:36+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:37+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:37+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:37+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:37+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:38+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:38+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:38+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:38+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:39+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:39+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:39+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:39+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:40+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:40+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:40+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:40+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:41+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:41+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:41+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:41+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:42+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:42+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:42+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:42+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:43+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:43+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:43+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:43+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:44+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:44+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:44+01:00,C2,Handling,Waiting Area,0.0,False,7.0
2024-03-25 11:31:44+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:45+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:45+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:45+01:00,C2,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:45+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:46+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:46+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:46+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:46+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:47+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:47+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:47+01:00,C2,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:31:47+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:48+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 11:31:48+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:31:48+01:00,C2,Handling,Waiting Area,0.0,False,7.0
2024-03-25 11:31:48+01:00,C7,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:31:49+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
