timestamp,extensionName,eventType,url,tabTitle,context,clipboardText,screenX,screenY,keyboardCommand,selectedText,domPath,version,context.elementType,context.elementId,context.url,context.elementName,context.inputType,context.elementValue,context.className,context.checked,context.x,context.y,context.width,context.height,context.extractions
2024-03-25 11:31:40,chrome,Activated tab,https://www.youtube.com/watch?v=5mq3jcjlLAI,"Alan Walker, Dua Lipa, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Summer Nostalgia #24 - YouTube",,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 11:31:44,chrome,Left click,https://www.youtube.com/watch?v=5mq3jcjlLAI,"Alan Walker, Dua Lipa, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Summer Nostalgia #24 - YouTube",,,348,420,,,,1.0.1,VIDEO|generic,,,,,,video-stream html5-main-video,False,82.0,167.0,928.0,522.0,[]
2024-03-25 11:31:54,chrome,Left click,https://www.youtube.com/watch?v=5mq3jcjlLAI,"Alan Walker, Dua Lipa, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Summer Nostalgia #24 - YouTube",,,399,108,,,,1.0.1,DIV|banner,center,,,,,style-scope ytd-masthead,False,365.0,95.0,732.0,40.0,[]
2024-03-25 11:31:54,chrome,Text selected,https://www.youtube.com/watch?v=5mq3jcjlLAI,"Alan Walker, Dua Lipa, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Summer Nostalgia #24 - YouTube",,,0,0,,pur party hitmix,,1.0.1,INPUT|textbox,search,,search_query|Suchen,text,pur party hitmix,ytd-searchbox,False,458.0,102.0,490.0,26.0,[]
2024-03-25 11:32:10,chrome,Left click,https://www.youtube.com/watch?v=5mq3jcjlLAI,"Alan Walker, Dua Lipa, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Summer Nostalgia #24 - YouTube",,,666,116,,,,1.0.1,INPUT|textbox,search,,search_query|Suchen,text,pinocchio soundtrack,ytd-searchbox,False,458.0,102.0,490.0,26.0,[]
2024-03-25 11:32:11,chrome,Element changed,https://www.youtube.com/watch?v=5mq3jcjlLAI,"Alan Walker, Dua Lipa, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Summer Nostalgia #24 - YouTube",,,0,0,,,,1.0.1,INPUT|textbox,search,,search_query|Suchen,text,pinocchio soundtrack,ytd-searchbox,False,458.0,102.0,490.0,26.0,[]
2024-03-25 11:32:26,chrome,Left click,https://www.youtube.com/results?search_query=pinocchio+soundtrack,pinocchio soundtrack - YouTube,,,825,578,,,,1.0.1,YT-FORMATTED-STRING|generic,,/watch?v=POoyVXONvm8&pp=ygUUcGlub2NjaGlvIHNvdW5kdHJhY2s%3D,"Pinocchio (1976) - Official German Soundtrack von Andromeda 26.157 Aufrufe vor 4 Jahren 1 Stunde, 3 Minuten",,,style-scope ytd-video-renderer,False,640.0,562.0,369.0,21.0,[]
2024-03-25 11:32:34,chrome,Left click,https://www.youtube.com/watch?v=POoyVXONvm8,Pinocchio (1976) - Official German Soundtrack - YouTube,,,383,658,,,,1.0.1,DIV|slider,,,,,,ytp-volume-slider,False,352.0,640.0,52.0,48.0,[]
2024-03-25 11:32:36,chrome,Activated tab,https://vc11-wi.fit.fraunhofer.de/accessories/67,Headset USB Accessory (Evolve2 30 SE) :: Inventar,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 11:33:00,chrome,Activated tab,https://www.youtube.com/watch?v=POoyVXONvm8,Pinocchio (1976) - Official German Soundtrack - YouTube,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 11:33:03,chrome,Left click,https://www.youtube.com/watch?v=POoyVXONvm8,Pinocchio (1976) - Official German Soundtrack - YouTube,,,370,663,,,,1.0.1,DIV|slider,,,,,,ytp-volume-slider-handle,False,363.0,658.0,12.0,12.0,[]
2024-03-25 11:33:04,chrome,Activated tab,https://vc11-wi.fit.fraunhofer.de/accessories/67,Headset USB Accessory (Evolve2 30 SE) :: Inventar,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 11:34:49,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/accessories/67,Headset USB Accessory (Evolve2 30 SE) :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,l16,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:34:49,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67,Headset USB Accessory (Evolve2 30 SE) :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 11:35:49,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,l6,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:35:49,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 11:35:51,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10230,View Asset L6 :: Inventar,,,1294,496,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/10230/checkout,Checkout Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,486.0,363.0,29.0,[]
2024-03-25 11:35:54,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10230/checkout,Checkout Asset :: Inventar,,,648,511,,,,1.0.1,SPAN|textbox,select2-assigned_user_select-container,,,,,select2-selection__rendered needsclick,False,450.0,497.0,304.0,28.0,[]
2024-03-25 11:35:58,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/10230/checkout,Checkout Asset :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client 7,select2-search__field,False,442.0,532.0,320.0,28.0,[]
2024-03-25 11:36:06,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10230/checkout,Checkout Asset :: Inventar,,,910,661,,,,1.0.1,BUTTON|button,,,Checkout,,,btn btn-primary pull-right,False,857.0,637.0,99.0,33.0,[]
2024-03-25 11:36:11,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,936,120,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:36:13,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,p2,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:36:13,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 11:36:15,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10201,View Asset P2 :: Inventar,,,1241,458,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/10201/checkout,Checkout Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,441.0,363.0,29.0,[]
2024-03-25 11:36:17,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10201/checkout,Checkout Asset :: Inventar,,,582,508,,,,1.0.1,SPAN|textbox,select2-assigned_user_select-container,,,,,select2-selection__rendered needsclick,False,450.0,497.0,304.0,28.0,[]
2024-03-25 11:36:21,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/10201/checkout,Checkout Asset :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client 7,select2-search__field,False,442.0,532.0,320.0,28.0,[]
2024-03-25 11:36:24,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10201/checkout,Checkout Asset :: Inventar,,,913,567,,,,1.0.1,BUTTON|button,,,Checkout,,,btn btn-primary pull-right,False,857.0,541.0,99.0,33.0,[]
2024-03-25 11:36:27,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,942,116,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,,form-control,False,859.0,95.0,184.0,34.0,[]
