timestamp,resource,activity,region,walking_speed,step,handling_height
2024-03-25 11:19:40+01:00,A2,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:19:40+01:00,C4,Handling,Waiting Area,0.0,False,8.0
2024-03-25 11:19:40+01:00,C5,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:40+01:00,C3,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:41+01:00,A2,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:19:41+01:00,C4,Walk,Waiting Area,1.19,False,6.0
2024-03-25 11:19:41+01:00,C5,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:41+01:00,C3,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:42+01:00,A2,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:19:42+01:00,C4,Walk,Waiting Area,1.19,False,6.0
2024-03-25 11:19:42+01:00,C5,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:42+01:00,C3,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:43+01:00,A2,Stand,Issue Area,0.0,False,6.0
2024-03-25 11:19:43+01:00,C4,Walk,Waiting Area,1.19,False,6.0
2024-03-25 11:19:43+01:00,C5,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:43+01:00,C3,Walk,Waiting Area,0.9545454545454546,False,6.0
2024-03-25 11:19:44+01:00,A2,Stand,Working Area,0.0,False,6.0
2024-03-25 11:19:44+01:00,C4,Walk,Waiting Area,1.19,False,6.0
2024-03-25 11:19:44+01:00,C5,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:44+01:00,C3,Walk,Waiting Area,0.9545454545454546,False,6.0
2024-03-25 11:19:45+01:00,A2,Stand,Working Area,0.0,False,6.0
2024-03-25 11:19:45+01:00,C4,Walk,Waiting Area,1.19,False,6.0
2024-03-25 11:19:45+01:00,C5,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:45+01:00,C3,Walk,Waiting Area,0.9545454545454546,False,6.0
2024-03-25 11:19:46+01:00,A2,Stand,Working Area,0.0,False,6.0
2024-03-25 11:19:46+01:00,C4,Walk,Waiting Area,1.19,False,6.0
2024-03-25 11:19:46+01:00,C5,Stand,Waiting Area,0.0,False,6.0
2024-03-25 11:19:46+01:00,C3,Walk,Waiting Area,0.9545454545454546,False,6.0
2024-03-25 11:19:47+01:00,A2,Stand,Working Area,0.0,False,6.0
