timestamp,resource,activity,region,walking_speed,step,handling_height
2024-03-25 09:39:03+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 09:39:03+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:04+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 09:39:04+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:05+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:05+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:06+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:06+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:07+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:07+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:08+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 09:39:08+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:09+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:09+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:10+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:10+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:11+01:00,A1,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:11+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:12+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:12+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:13+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:13+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:14+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:14+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:15+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:15+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:16+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:16+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:17+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:17+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:18+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:18+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:19+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:19+01:00,C8,Walk,Waiting Area,1.2672413793103448,False,6.0
2024-03-25 09:39:20+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:20+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:21+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:21+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:39:22+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:22+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:39:23+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:23+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:24+01:00,A1,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:24+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:25+01:00,A1,Walk,Warehouse Area,0.7241379310344828,False,6.0
2024-03-25 09:39:25+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:26+01:00,A1,Walk,Warehouse Area,0.7241379310344828,False,6.0
2024-03-25 09:39:26+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:27+01:00,A1,Walk,Warehouse Area,0.7241379310344828,False,6.0
2024-03-25 09:39:27+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:28+01:00,A1,Walk,Warehouse Area,0.7241379310344828,False,6.0
2024-03-25 09:39:28+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:29+01:00,A1,Walk,Warehouse Area,0.7241379310344828,False,6.0
2024-03-25 09:39:29+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:30+01:00,A1,Walk,Warehouse Area,0.7241379310344828,False,6.0
2024-03-25 09:39:30+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:31+01:00,A1,Walk,Warehouse Area,0.7241379310344828,False,6.0
2024-03-25 09:39:31+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:32+01:00,A1,Walk,Warehouse Area,0.7241379310344828,False,6.0
2024-03-25 09:39:32+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:33+01:00,A1,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 09:39:33+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:34+01:00,A1,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 09:39:34+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:35+01:00,A1,Walk,Warehouse Area,0.6774193548387095,False,6.0
2024-03-25 09:39:35+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:36+01:00,A1,Walk,Issue Area,0.6774193548387095,False,6.0
2024-03-25 09:39:36+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:37+01:00,A1,Walk,Issue Area,0.6774193548387095,False,6.0
2024-03-25 09:39:37+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:38+01:00,A1,Walk,Issue Area,0.6774193548387095,False,6.0
2024-03-25 09:39:38+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:39+01:00,A1,Walk,Issue Area,0.6774193548387095,False,6.0
2024-03-25 09:39:39+01:00,C8,Handling,Waiting Area,0.0,False,7.0
2024-03-25 09:39:40+01:00,A1,Walk,Issue Area,0.6774193548387095,False,6.0
2024-03-25 09:39:40+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:39:41+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:41+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:42+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:42+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:39:43+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:43+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:39:44+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 09:39:44+01:00,C8,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 09:39:45+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 09:39:45+01:00,C8,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:46+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 09:39:46+01:00,C8,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:47+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 09:39:47+01:00,C8,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 09:39:48+01:00,A1,Handling,Issue Area,0.0,False,7.0
2024-03-25 09:39:48+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:49+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 09:39:49+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:39:50+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:50+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:39:51+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:51+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:52+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:52+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:53+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:53+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:54+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 09:39:54+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:55+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 09:39:55+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:56+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:56+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:57+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:57+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:58+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:58+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:39:59+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:39:59+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:00+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:00+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:01+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:01+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:02+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:02+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:03+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:03+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:04+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 09:40:04+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:05+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 09:40:05+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:06+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 09:40:06+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:07+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:07+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:08+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:08+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:09+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:09+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:10+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:10+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:11+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:11+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:12+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:12+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:13+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:13+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:14+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:14+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:15+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:15+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:16+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:16+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:17+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:17+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:18+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:18+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:19+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:19+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:20+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:20+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:21+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:21+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:22+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:22+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:23+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:23+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:40:24+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:24+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:25+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:25+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:26+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:26+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:27+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 09:40:27+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:28+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:28+01:00,C8,Handling,Waiting Area,0.0,False,7.0
2024-03-25 09:40:29+01:00,A1,Handling,Issue Area,0.0,False,8.0
2024-03-25 09:40:29+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:30+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:30+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:31+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:31+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:32+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:32+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:33+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:33+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:34+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:34+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:35+01:00,A1,Stand,Issue Area,0.0,False,6.0
2024-03-25 09:40:35+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:36+01:00,A1,Handling,Issue Area,0.0,False,8.5
2024-03-25 09:40:36+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:37+01:00,A1,Walk,Issue Area,0.0,False,6.0
2024-03-25 09:40:37+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:38+01:00,A1,Walk,Self-Service Lending Area,0.0,False,6.0
2024-03-25 09:40:38+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:39+01:00,A1,Walk,Self-Service Lending Area,0.0,False,6.0
2024-03-25 09:40:39+01:00,C8,Stand,Waiting Area,0.0,False,6.0
2024-03-25 09:40:40+01:00,A1,Handling,Self-Service Lending Area,0.0,False,9.0
2024-03-25 09:40:40+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:40:41+01:00,A1,Handling,Client Area,0.0,False,9.0
2024-03-25 09:40:41+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:40:42+01:00,A1,Walk,Client Area,0.0,False,6.0
2024-03-25 09:40:42+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:40:43+01:00,A1,Walk,Working Area,0.0,False,6.0
2024-03-25 09:40:43+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:40:44+01:00,A1,Walk,Working Area,0.0,False,6.0
2024-03-25 09:40:44+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:45+01:00,A1,Walk,Working Area,0.0,False,6.0
2024-03-25 09:40:45+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:40:46+01:00,A1,Handling,Working Area,0.0,False,9.0
2024-03-25 09:40:46+01:00,C8,Walk,Waiting Area,0.0,False,6.0
2024-03-25 09:40:47+01:00,A1,Handling,Working Area,0.0,False,9.0
2024-03-25 09:40:47+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:48+01:00,A1,Handling,Working Area,0.0,False,8.0
2024-03-25 09:40:48+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:49+01:00,A1,Handling,Working Area,0.0,False,8.0
2024-03-25 09:40:49+01:00,C8,Handling,Waiting Area,0.0,False,8.0
2024-03-25 09:40:50+01:00,A1,Handling,Working Area,0.0,False,8.0
