timestamp,extensionName,eventType,url,tabTitle,context,clipboardText,screenX,screenY,keyboardCommand,selectedText,domPath,version,context.elementType,context.elementId,context.url,context.elementName,context.inputType,context.elementValue,context.className,context.checked,context.x,context.y,context.width,context.height,context.extractions
2024-03-25 11:46:55,chrome,Element changed,https://www.youtube.com/watch?v=EXionwOyi6Y,Star Wars: The Skywalker Saga Music - YouTube,,,0,0,,,,1.0.1,INPUT|textbox,search,,search_query|Suchen,text,hobbit theme,ytd-searchbox,False,458.0,102.0,490.0,26.0,[]
2024-03-25 11:46:59,chrome,Left click,https://www.youtube.com/results?search_query=hobbit+theme,hobbit theme - YouTube,,,523,284,,,,1.0.1,A|link,media-container-link,/watch?v=LML6SoNE7xE&pp=ygUMaG9iYml0IHRoZW1l,"Lord of the Rings   Sound of The Shire von Escape music movies 27.680.736 Aufrufe vor 8 Jahren 13 Minuten, 39 Sekunden",,,yt-simple-endpoint style-scope ytd-video-preview,False,331.0,199.0,360.0,0.0,[]
2024-03-25 11:47:02,chrome,Left click,https://www.youtube.com/watch?v=LML6SoNE7xE,Lord of the Rings Sound of The Shire - YouTube,,,273,665,,,,1.0.1,DIV|slider,,,,,,ytp-volume-slider,False,236.0,640.0,52.0,48.0,[]
2024-03-25 11:47:07,chrome,Left click,https://www.youtube.com/watch?v=LML6SoNE7xE,Lord of the Rings Sound of The Shire - YouTube,,,265,664,,,,1.0.1,DIV|slider,,,,,,ytp-volume-slider-handle,False,258.0,658.0,12.0,12.0,[]
2024-03-25 11:48:04,chrome,Activated tab,https://vc11-wi.fit.fraunhofer.de/hardware/10202,View Asset P9 :: Inventar,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 11:48:06,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10202,View Asset P9 :: Inventar,,,923,104,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:48:08,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/10202,View Asset P9 :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,p1,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 11:48:08,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10202,View Asset P9 :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 11:48:11,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10228,View Asset P1 :: Inventar,,,1300,572,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/10228/checkin,Checkin Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,560.0,363.0,29.0,[]
2024-03-25 11:48:13,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10228/checkin,Checkin Asset :: Inventar,,,752,367,,,,1.0.1,SPAN|textbox,select2-modal-statuslabel_types-container,,,,,select2-selection__rendered needsclick,False,512.0,351.0,473.0,28.0,[]
