timestamp,extensionName,eventType,url,tabTitle,context,clipboardText,screenX,screenY,keyboardCommand,selectedText,domPath,version,context.elementType,context.elementId,context.url,context.elementName,context.inputType,context.elementValue,context.className,context.checked,context.x,context.y,context.width,context.height,context.extractions
2024-03-25 10:59:39,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories :: Inventar,,,1433,541,,,,1.0.1,I|generic,,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,,,,fas fa-pencil-alt,False,1424.0,532.0,12.0,12.0,[]
2024-03-25 10:59:46,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,724,579,,,,1.0.1,INPUT|textbox,qty,,qty|Quantity,text,4,form-control,False,679.0,559.0,98.0,34.0,[]
2024-03-25 10:59:49,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,qty,,qty|Quantity,text,5,form-control,False,679.0,559.0,98.0,34.0,[]
2024-03-25 10:59:49,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,826,571,,,,1.0.1,DIV|generic,,,,,,col-md-7 required,False,664.0,559.0,489.0,34.0,[]
2024-03-25 10:59:53,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,1233,712,,,,1.0.1,BUTTON|button,,,Save,,,btn btn-primary,False,1199.0,696.0,70.0,33.0,[]
2024-03-25 11:00:38,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories :: Inventar,,,1429,540,,,,1.0.1,I|generic,,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,,,,fas fa-pencil-alt,False,1424.0,532.0,12.0,12.0,[]
2024-03-25 11:00:40,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,738,523,,,,1.0.1,INPUT|textbox,qty,,qty|Quantity,text,5,form-control,False,679.0,504.0,98.0,34.0,[]
2024-03-25 11:00:43,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,qty,,qty|Quantity,text,6,form-control,False,679.0,504.0,98.0,34.0,[]
2024-03-25 11:00:43,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,1212,680,,,,1.0.1,LABEL|generic,,,Delete Image,,,form-control,False,679.0,671.0,599.0,34.0,[]
2024-03-25 11:00:43,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,1212,680,,,,1.0.1,INPUT|textbox,,,image_delete|checkbox,checkbox,1,,True,679.0,676.0,23.0,23.0,[]
2024-03-25 11:00:43,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,image_delete|checkbox,checkbox,1,,True,679.0,676.0,23.0,23.0,[]
2024-03-25 11:00:47,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,692,528,,,,1.0.1,INPUT|textbox,,,image_delete|checkbox,checkbox,1,,False,679.0,516.0,23.0,23.0,[]
2024-03-25 11:00:47,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,image_delete|checkbox,checkbox,1,,False,679.0,516.0,23.0,23.0,[]
2024-03-25 11:00:49,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/67/edit,Update Accessory :: Inventar,,,1243,720,,,,1.0.1,BUTTON|button,,,Save,,,btn btn-primary,False,1199.0,696.0,70.0,33.0,[]
2024-03-25 11:01:53,chrome,Activated tab,https://www.youtube.com/watch?v=4wh9dPmjAnU,Toto - Africa (Live) - YouTube,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 11:01:56,chrome,Left click,https://www.youtube.com/watch?v=4wh9dPmjAnU,Toto - Africa (Live) - YouTube,,,496,472,,,,1.0.1,VIDEO|generic,,,,,,video-stream html5-main-video,False,82.0,167.0,928.0,522.0,[]
2024-03-25 11:02:05,chrome,Left click,https://www.youtube.com/watch?v=4wh9dPmjAnU,Toto - Africa (Live) - YouTube,,,45,395,,,,1.0.1,DIV|main,columns,,,,,style-scope ytd-watch-flexy,False,0.0,143.0,1519.0,2124.0,[]
2024-03-25 11:05:10,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories,Accessories :: Inventar,,,1427,610,,,,1.0.1,I|generic,,https://vc11-wi.fit.fraunhofer.de/accessories/68/edit,,,,fas fa-pencil-alt,False,1424.0,599.0,12.0,12.0,[]
2024-03-25 11:05:16,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/accessories/68/edit,Update Accessory :: Inventar,,,507,714,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/accessories,Cancel,,,btn btn-link pull-left,False,479.0,696.0,66.0,33.0,[]
