timestamp,resource,activity,region,walking_speed,step,handling_height
2024-03-25 10:58:05+01:00,A2,Stand,Issue Area,0.0,False,6.0
2024-03-25 10:58:05+01:00,A1,Walk,Warehouse Area,0.8038277511961721,False,6.0
2024-03-25 10:58:06+01:00,A2,Stand,Issue Area,0.0,False,6.0
2024-03-25 10:58:06+01:00,A1,Walk,Warehouse Area,0.8038277511961721,False,6.0
2024-03-25 10:58:07+01:00,A2,Stand,Issue Area,0.0,False,6.0
2024-03-25 10:58:07+01:00,A1,Walk,Warehouse Area,0.8038277511961721,False,6.0
2024-03-25 10:58:08+01:00,A2,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:08+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:09+01:00,A2,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:09+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:10+01:00,A2,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:10+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:11+01:00,A2,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:11+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:12+01:00,A2,Walk,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:12+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:13+01:00,A2,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 10:58:13+01:00,A1,Walk,Working Area,0.8038277511961721,False,6.0
2024-03-25 10:58:14+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:14+01:00,A1,Walk,Working Area,0.8038277511961721,False,6.0
2024-03-25 10:58:15+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:15+01:00,A1,Walk,Working Area,0.8038277511961721,False,6.0
2024-03-25 10:58:16+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:16+01:00,A1,Walk,Working Area,0.8038277511961721,False,6.0
2024-03-25 10:58:17+01:00,A2,Stand,Warehouse Area,0.0,False,6.0
2024-03-25 10:58:17+01:00,A1,Walk,Working Area,0.8038277511961721,False,6.0
2024-03-25 10:58:18+01:00,A2,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 10:58:18+01:00,A1,Walk,Working Area,0.8038277511961721,False,6.0
2024-03-25 10:58:19+01:00,A2,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 10:58:19+01:00,A1,Walk,Working Area,0.8038277511961721,False,6.0
2024-03-25 10:58:20+01:00,A2,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 10:58:20+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:21+01:00,A2,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 10:58:21+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:22+01:00,A2,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 10:58:22+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:23+01:00,A2,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 10:58:23+01:00,A1,Walk,Issue Area,0.8038277511961721,False,6.0
2024-03-25 10:58:24+01:00,A2,Handling,Warehouse Area,0.0,False,8.0
2024-03-25 10:58:24+01:00,A1,Walk,Warehouse Area,0.8038277511961721,False,6.0
2024-03-25 10:58:25+01:00,A2,Handling,Issue Area,0.0,False,8.0
