timestamp,extensionName,eventType,url,tabTitle,context,clipboardText,screenX,screenY,keyboardCommand,selectedText,domPath,version,context.elementType,context.elementId,context.url,context.elementName,context.inputType,context.elementValue,context.className,context.checked,context.x,context.y,context.width,context.height,context.extractions
2024-03-25 08:48:37,chrome,Activated tab,http://vc11-wi.fit.fraunhofer.de:8025/,Mailpit - vc11-wi.fit.fraunhofer.de,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 08:48:40,chrome,Activated tab,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 08:48:43,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,761,238,,,,1.0.1,DIV|generic,,,,,,fixed-table-toolbar,False,255.0,211.0,1239.0,54.0,[]
2024-03-25 08:48:44,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,1256,244,,,,1.0.1,I|button,,,,,,fa fa-times,False,1249.0,232.0,10.0,14.0,[]
2024-03-25 08:48:48,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,1132,240,,,,1.0.1,INPUT|textbox,,,search,search,,form-control search-input,False,1054.0,221.0,184.0,34.0,[]
2024-03-25 08:48:49,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,949,268,,,,1.0.1,DIV|generic,,,,,,fixed-table-pagination clearfix,False,255.0,265.0,1239.0,56.0,[]
2024-03-25 08:50:00,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,l1,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 08:50:00,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 08:50:03,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030,View Asset L1 :: Inventar,,,1232,498,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,486.0,363.0,29.0,[]
2024-03-25 08:50:06,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,576,500,,,,1.0.1,SPAN|textbox,select2-assigned_user_select-container,,,,,select2-selection__rendered needsclick,False,450.0,497.0,304.0,28.0,[]
2024-03-25 08:50:23,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client 1,select2-search__field,False,442.0,532.0,320.0,28.0,[]
2024-03-25 08:50:24,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,864,577,,,,1.0.1,DIV|generic,,,,,,col-md-8,False,423.0,543.0,488.0,34.0,[]
2024-03-25 08:50:28,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/6030/checkout,Checkout Asset :: Inventar,,,934,809,,,,1.0.1,BUTTON|button,,,Checkout,,,btn btn-primary pull-right,False,857.0,787.0,99.0,33.0,[]
2024-03-25 08:50:34,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,1002,120,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 08:50:35,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,p2,form-control,False,859.0,95.0,184.0,34.0,[]
2024-03-25 08:50:35,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,BUTTON|button,,,Search,,,btn btn-primary pull-right,False,1058.0,8.0,39.0,33.0,[]
2024-03-25 08:50:38,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10201,View Asset P2 :: Inventar,,,1285,459,,,,1.0.1,A|link,,https://vc11-wi.fit.fraunhofer.de/hardware/10201/checkout,Checkout Asset,,,btn btn-sm btn-primary hidden-print,False,1116.0,438.0,363.0,29.0,[]
2024-03-25 08:50:40,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10201/checkout,Checkout Asset :: Inventar,,,468,502,,,,1.0.1,SPAN|textbox,select2-assigned_user_select-container,,,,,select2-selection__rendered needsclick,False,450.0,497.0,304.0,28.0,[]
2024-03-25 08:50:43,chrome,Element changed,https://vc11-wi.fit.fraunhofer.de/hardware/10201/checkout,Checkout Asset :: Inventar,,,0,0,,,,1.0.1,INPUT|textbox,,,search,search,client,select2-search__field,False,442.0,532.0,320.0,28.0,[]
2024-03-25 08:50:46,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware/10201/checkout,Checkout Asset :: Inventar,,,911,746,,,,1.0.1,BUTTON|button,,,Checkout,,,btn btn-primary pull-right,False,857.0,733.0,99.0,33.0,[]
2024-03-25 08:51:03,chrome,Activated tab,http://vc11-wi.fit.fraunhofer.de:8025/,Mailpit - vc11-wi.fit.fraunhofer.de,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 08:51:05,chrome,Activated tab,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,0,0,,,,1.0.1,,,,,,,,,,,,,
2024-03-25 08:51:24,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,887,173,,,,1.0.1,SECTION|main,,,All Assets                                                                                         Custom Export      Create New,,,content-header,False,230.0,138.0,1289.0,45.0,[]
2024-03-25 08:52:14,chrome,Left click,https://vc11-wi.fit.fraunhofer.de/hardware,All Assets :: Inventar,,,948,113,,,,1.0.1,INPUT|textbox,tagSearch,,assetTag|Lookup by Asset Tag,text,,form-control,False,859.0,95.0,184.0,34.0,[]
